AvgSpotLen	BioSample	BioSampleModel	Experiment	Instrument	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	age	dev_stage	ecotype	geo_loc_name	tissue	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
200	SAMN03327137	Plant	SRX972976	Illumina HiSeq 2000	9716	2015-03-30	2103	1350	Arabidopsis thaliana	2016-05-06	SRR1946293	SRS887804	9716	not applicable	not applicable	9716	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327138	Plant	SRX972977	Illumina HiSeq 2000	9717	2015-03-30	3677	2503	Arabidopsis thaliana	2016-05-06	SRR1946294	SRS887797	9717	not applicable	not applicable	9717	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327139	Plant	SRX972978	Illumina HiSeq 2000	9718	2015-03-30	2181	1374	Arabidopsis thaliana	2016-05-06	SRR1946295	SRS887798	9718	not applicable	not applicable	9718	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327140	Plant	SRX972979	Illumina HiSeq 2000	9719	2015-03-30	1855	1187	Arabidopsis thaliana	2016-05-06	SRR1946296	SRS887796	9719	not applicable	not applicable	9719	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327141	Plant	SRX972980	Illumina HiSeq 2000	9720	2015-03-30	4003	2772	Arabidopsis thaliana	2016-05-06	SRR1946297	SRS887799	9720	not applicable	not applicable	9720	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327142	Plant	SRX972981	Illumina HiSeq 2000	9721	2015-03-30	1893	1251	Arabidopsis thaliana	2016-05-06	SRR1946298	SRS887795	9721	not applicable	not applicable	9721	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327143	Plant	SRX972982	Illumina HiSeq 2000	9722	2015-03-30	3340	2314	Arabidopsis thaliana	2016-05-06	SRR1946299	SRS887793	9722	not applicable	not applicable	9722	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327144	Plant	SRX972983	Illumina HiSeq 2000	9723	2015-03-30	1685	1087	Arabidopsis thaliana	2016-05-06	SRR1946300	SRS887792	9723	not applicable	not applicable	9723	Bulgaria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327145	Plant	SRX972984	Illumina HiSeq 2000	9725	2015-03-30	1852	1171	Arabidopsis thaliana	2016-05-06	SRR1946301	SRS887791	9725	not applicable	not applicable	9725	Greece	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327146	Plant	SRX972985	Illumina HiSeq 2000	9726	2015-03-30	2129	1348	Arabidopsis thaliana	2016-05-06	SRR1946302	SRS887794	9726	not applicable	not applicable	9726	Greece	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327147	Plant	SRX972986	Illumina HiSeq 2000	9727	2015-03-30	2206	1405	Arabidopsis thaliana	2016-05-06	SRR1946303	SRS887789	9727	not applicable	not applicable	9727	Greece	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327148	Plant	SRX972987	Illumina HiSeq 2000	9728	2015-03-30	1820	1158	Arabidopsis thaliana	2016-05-06	SRR1946304	SRS887786	9728	not applicable	not applicable	9728	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327149	Plant	SRX972988	Illumina HiSeq 2000	9729	2015-03-30	3945	2698	Arabidopsis thaliana	2016-05-06	SRR1946305	SRS887787	9729	not applicable	not applicable	9729	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327150	Plant	SRX972989	Illumina HiSeq 2000	9730	2015-03-30	2195	1399	Arabidopsis thaliana	2016-05-06	SRR1946306	SRS887788	9730	not applicable	not applicable	9730	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327151	Plant	SRX972990	Illumina HiSeq 2000	9731	2015-03-30	3114	2140	Arabidopsis thaliana	2016-05-06	SRR1946307	SRS887784	9731	not applicable	not applicable	9731	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327152	Plant	SRX972991	Illumina HiSeq 2000	9732	2015-03-30	3654	2503	Arabidopsis thaliana	2016-05-06	SRR1946308	SRS887782	9732	not applicable	not applicable	9732	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327153	Plant	SRX972992	Illumina HiSeq 2000	9733	2015-03-30	2320	1500	Arabidopsis thaliana	2016-05-06	SRR1946309	SRS887783	9733	not applicable	not applicable	9733	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327154	Plant	SRX972993	Illumina HiSeq 2000	9735	2015-03-30	2799	1913	Arabidopsis thaliana	2016-05-06	SRR1946310	SRS887781	9735	not applicable	not applicable	9735	Slovakia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327155	Plant	SRX972994	Illumina HiSeq 2000	9736	2015-03-30	1957	1256	Arabidopsis thaliana	2016-05-06	SRR1946311	SRS887790	9736	not applicable	not applicable	9736	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327156	Plant	SRX972995	Illumina HiSeq 2000	9737	2015-03-30	1907	1195	Arabidopsis thaliana	2016-05-06	SRR1946312	SRS887779	9737	not applicable	not applicable	9737	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327157	Plant	SRX972996	Illumina HiSeq 2000	9738	2015-03-30	2611	1773	Arabidopsis thaliana	2016-05-06	SRR1946313	SRS887780	9738	not applicable	not applicable	9738	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327158	Plant	SRX972997	Illumina HiSeq 2000	9739	2015-03-30	2905	1863	Arabidopsis thaliana	2016-05-06	SRR1946314	SRS887778	9739	not applicable	not applicable	9739	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327159	Plant	SRX972998	Illumina HiSeq 2000	9741	2015-03-30	2371	1528	Arabidopsis thaliana	2016-05-06	SRR1946315	SRS887777	9741	not applicable	not applicable	9741	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327160	Plant	SRX972999	Illumina HiSeq 2000	9743	2015-03-30	2046	1324	Arabidopsis thaliana	2016-05-06	SRR1946316	SRS887524	9743	not applicable	not applicable	9743	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327161	Plant	SRX973000	Illumina HiSeq 2000	9744	2015-03-30	1883	1201	Arabidopsis thaliana	2016-05-06	SRR1946317	SRS887523	9744	not applicable	not applicable	9744	Romania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327162	Plant	SRX973001	Illumina HiSeq 2000	9745	2015-03-30	2340	1491	Arabidopsis thaliana	2016-05-06	SRR1946318	SRS887775	9745	not applicable	not applicable	9745	Uzbekistan	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327163	Plant	SRX973002	Illumina HiSeq 2000	9747	2015-03-30	2561	1766	Arabidopsis thaliana	2016-05-06	SRR1946319	SRS887774	9747	not applicable	not applicable	9747	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327164	Plant	SRX973003	Illumina HiSeq 2000	9748	2015-03-30	1999	1332	Arabidopsis thaliana	2016-05-06	SRR1946320	SRS887771	9748	not applicable	not applicable	9748	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327165	Plant	SRX973004	Illumina HiSeq 2000	9749	2015-03-30	2118	1387	Arabidopsis thaliana	2016-05-06	SRR1946321	SRS887772	9749	not applicable	not applicable	9749	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327166	Plant	SRX973005	Illumina HiSeq 2000	9754	2015-03-30	4104	2833	Arabidopsis thaliana	2016-05-06	SRR1946322	SRS887526	9754	not applicable	not applicable	9754	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327167	Plant	SRX973006	Illumina HiSeq 2000	9755	2015-03-30	4320	2997	Arabidopsis thaliana	2016-05-06	SRR1946323	SRS887785	9755	not applicable	not applicable	9755	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327168	Plant	SRX973007	Illumina HiSeq 2000	9756	2015-03-30	3031	2089	Arabidopsis thaliana	2016-05-06	SRR1946324	SRS887769	9756	not applicable	not applicable	9756	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327169	Plant	SRX973008	Illumina HiSeq 2000	9757	2015-03-30	2061	1342	Arabidopsis thaliana	2016-05-06	SRR1946325	SRS887770	9757	not applicable	not applicable	9757	Serbia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03327170	Plant	SRX973009	Illumina HiSeq 2000	9758	2015-03-30	1792	1171	Arabidopsis thaliana	2016-05-06	SRR1946326	SRS887773	9758	not applicable	not applicable	9758	China	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03327171	Plant	SRX973010	Illumina HiSeq 2000	9759	2015-03-30	1678	1101	Arabidopsis thaliana	2016-05-06	SRR1946327	SRS887776	9759	not applicable	not applicable	9759	Iran	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03327172	Plant	SRX973011	Illumina HiSeq 2000	9761	2015-03-30	2836	1896	Arabidopsis thaliana	2016-05-06	SRR1946328	SRS887767	9761	not applicable	not applicable	9761	Lebanon	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03327173	Plant	SRX973012	Illumina HiSeq 2000	9762	2015-03-30	1506	985	Arabidopsis thaliana	2016-05-06	SRR1946329	SRS887525	9762	not applicable	not applicable	9762	Italy	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03327174	Plant	SRX973013	Illumina HiSeq 2000	9764	2015-03-30	14921	10930	Arabidopsis thaliana	2016-05-06	SRR1946330	SRS887766	9764	not applicable	not applicable	9764	Lebanon	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03327175	Plant	SRX973014	Illumina HiSeq 2000	9766	2015-03-30	1703	1087	Arabidopsis thaliana	2016-05-06	SRR1946331	SRS887768	9766	not applicable	not applicable	9766	Kyrgyzstan	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327176	Plant	SRX973015	Illumina HiSeq 2000	9768	2015-03-30	5115	3641	Arabidopsis thaliana	2016-05-06	SRR1946332	SRS887765	9768	not applicable	not applicable	9768	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327177	Plant	SRX973016	Illumina HiSeq 2000	9769	2015-03-30	5309	3773	Arabidopsis thaliana	2016-05-06	SRR1946333	SRS887764	9769	not applicable	not applicable	9769	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327178	Plant	SRX973017	Illumina HiSeq 2000	9770	2015-03-30	4456	3167	Arabidopsis thaliana	2016-05-06	SRR1946334	SRS887763	9770	not applicable	not applicable	9770	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327179	Plant	SRX973018	Illumina HiSeq 2000	9771	2015-03-30	4152	2949	Arabidopsis thaliana	2016-05-06	SRR1946335	SRS887762	9771	not applicable	not applicable	9771	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327180	Plant	SRX973019	Illumina HiSeq 2000	9772	2015-03-30	5158	3661	Arabidopsis thaliana	2016-05-06	SRR1946336	SRS887761	9772	not applicable	not applicable	9772	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327181	Plant	SRX973020	Illumina HiSeq 2000	9774	2015-03-30	4637	3297	Arabidopsis thaliana	2016-05-06	SRR1946337	SRS887758	9774	not applicable	not applicable	9774	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327182	Plant	SRX973021	Illumina HiSeq 2000	9775	2015-03-30	5415	3835	Arabidopsis thaliana	2016-05-06	SRR1946338	SRS887759	9775	not applicable	not applicable	9775	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327183	Plant	SRX973022	Illumina HiSeq 2000	9776	2015-03-30	6236	4425	Arabidopsis thaliana	2016-05-06	SRR1946339	SRS887760	9776	not applicable	not applicable	9776	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327184	Plant	SRX973023	Illumina HiSeq 2000	9777	2015-03-30	5550	3956	Arabidopsis thaliana	2016-05-06	SRR1946340	SRS887756	9777	not applicable	not applicable	9777	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327185	Plant	SRX973024	Illumina HiSeq 2000	9778	2015-03-30	4527	3009	Arabidopsis thaliana	2016-05-06	SRR1946341	SRS887757	9778	not applicable	not applicable	9778	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327186	Plant	SRX973025	Illumina HiSeq 2000	9779	2015-03-30	3832	2556	Arabidopsis thaliana	2016-05-06	SRR1946342	SRS887755	9779	not applicable	not applicable	9779	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327187	Plant	SRX973026	Illumina HiSeq 2000	9780	2015-03-30	4173	2770	Arabidopsis thaliana	2016-05-06	SRR1946343	SRS887751	9780	not applicable	not applicable	9780	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327188	Plant	SRX973027	Illumina HiSeq 2000	9781	2015-03-30	3694	2472	Arabidopsis thaliana	2016-05-06	SRR1946344	SRS887752	9781	not applicable	not applicable	9781	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327189	Plant	SRX973028	Illumina HiSeq 2000	9782	2015-03-30	4209	2802	Arabidopsis thaliana	2016-05-06	SRR1946345	SRS887753	9782	not applicable	not applicable	9782	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327190	Plant	SRX973029	Illumina HiSeq 2000	9783	2015-03-30	4312	2864	Arabidopsis thaliana	2016-05-06	SRR1946346	SRS887754	9783	not applicable	not applicable	9783	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327191	Plant	SRX973030	Illumina HiSeq 2000	9784	2015-03-30	4258	2835	Arabidopsis thaliana	2016-05-06	SRR1946347	SRS887750	9784	not applicable	not applicable	9784	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327192	Plant	SRX973031	Illumina HiSeq 2000	9785	2015-03-30	4476	2995	Arabidopsis thaliana	2016-05-06	SRR1946348	SRS887749	9785	not applicable	not applicable	9785	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327193	Plant	SRX973032	Illumina HiSeq 2000	9786	2015-03-30	3816	2540	Arabidopsis thaliana	2016-05-06	SRR1946349	SRS887748	9786	not applicable	not applicable	9786	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327194	Plant	SRX973033	Illumina HiSeq 2000	9787	2015-03-30	3779	2514	Arabidopsis thaliana	2016-05-06	SRR1946350	SRS887747	9787	not applicable	not applicable	9787	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327195	Plant	SRX973034	Illumina HiSeq 2000	9788	2015-03-30	4606	3222	Arabidopsis thaliana	2016-05-06	SRR1946351	SRS887746	9788	not applicable	not applicable	9788	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327196	Plant	SRX973035	Illumina HiSeq 2000	9789	2015-03-30	8252	5773	Arabidopsis thaliana	2016-05-06	SRR1946352	SRS887744	9789	not applicable	not applicable	9789	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327197	Plant	SRX973036	Illumina HiSeq 2000	9790	2015-03-30	4314	3023	Arabidopsis thaliana	2016-05-06	SRR1946353	SRS887745	9790	not applicable	not applicable	9790	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327198	Plant	SRX973037	Illumina HiSeq 2000	9791	2015-03-30	4113	2868	Arabidopsis thaliana	2016-05-06	SRR1946354	SRS887742	9791	not applicable	not applicable	9791	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327199	Plant	SRX973038	Illumina HiSeq 2000	9792	2015-03-30	3694	2585	Arabidopsis thaliana	2016-05-06	SRR1946355	SRS887743	9792	not applicable	not applicable	9792	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327200	Plant	SRX973039	Illumina HiSeq 2000	9793	2015-03-30	3034	2132	Arabidopsis thaliana	2016-05-06	SRR1946356	SRS887739	9793	not applicable	not applicable	9793	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327201	Plant	SRX973040	Illumina HiSeq 2000	9794	2015-03-30	4192	2931	Arabidopsis thaliana	2016-05-06	SRR1946357	SRS887740	9794	not applicable	not applicable	9794	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327202	Plant	SRX973041	Illumina HiSeq 2000	9795	2015-03-30	4136	2767	Arabidopsis thaliana	2016-05-06	SRR1946358	SRS887738	9795	not applicable	not applicable	9795	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327203	Plant	SRX973042	Illumina HiSeq 2000	9796	2015-03-30	8311	5789	Arabidopsis thaliana	2016-05-06	SRR1946359	SRS887741	9796	not applicable	not applicable	9796	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327204	Plant	SRX973043	Illumina HiSeq 2000	9797	2015-03-30	4666	3265	Arabidopsis thaliana	2016-05-06	SRR1946360	SRS887527	9797	not applicable	not applicable	9797	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327205	Plant	SRX973044	Illumina HiSeq 2000	9798	2015-03-30	5416	3772	Arabidopsis thaliana	2016-05-06	SRR1946361	SRS887529	9798	not applicable	not applicable	9798	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327206	Plant	SRX973045	Illumina HiSeq 2000	9799	2015-03-30	3924	2625	Arabidopsis thaliana	2016-05-06	SRR1946362	SRS887737	9799	not applicable	not applicable	9799	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327207	Plant	SRX973046	Illumina HiSeq 2000	9800	2015-03-30	4469	2992	Arabidopsis thaliana	2016-05-06	SRR1946363	SRS887528	9800	not applicable	not applicable	9800	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327208	Plant	SRX973047	Illumina HiSeq 2000	9801	2015-03-30	3081	2079	Arabidopsis thaliana	2016-05-06	SRR1946364	SRS887733	9801	not applicable	not applicable	9801	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327209	Plant	SRX973048	Illumina HiSeq 2000	9802	2015-03-30	4109	2756	Arabidopsis thaliana	2016-05-06	SRR1946365	SRS887732	9802	not applicable	not applicable	9802	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327210	Plant	SRX973049	Illumina HiSeq 2000	9803	2015-03-30	3608	2398	Arabidopsis thaliana	2016-05-06	SRR1946366	SRS887735	9803	not applicable	not applicable	9803	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327211	Plant	SRX973050	Illumina HiSeq 2000	9804	2015-03-30	3846	2575	Arabidopsis thaliana	2016-05-06	SRR1946367	SRS887736	9804	not applicable	not applicable	9804	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327212	Plant	SRX973051	Illumina HiSeq 2000	9805	2015-03-30	3182	2146	Arabidopsis thaliana	2016-05-06	SRR1946368	SRS887730	9805	not applicable	not applicable	9805	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327213	Plant	SRX973052	Illumina HiSeq 2000	9806	2015-03-30	4276	2869	Arabidopsis thaliana	2016-05-06	SRR1946369	SRS887728	9806	not applicable	not applicable	9806	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327214	Plant	SRX973053	Illumina HiSeq 2000	9807	2015-03-30	4110	2735	Arabidopsis thaliana	2016-05-06	SRR1946370	SRS887727	9807	not applicable	not applicable	9807	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327215	Plant	SRX973054	Illumina HiSeq 2000	9808	2015-03-30	3981	2661	Arabidopsis thaliana	2016-05-06	SRR1946371	SRS887726	9808	not applicable	not applicable	9808	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327216	Plant	SRX973055	Illumina HiSeq 2000	9809	2015-03-30	3153	2138	Arabidopsis thaliana	2016-05-06	SRR1946372	SRS887734	9809	not applicable	not applicable	9809	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03327217	Plant	SRX973056	Illumina HiSeq 2000	9810	2015-03-30	1840	1173	Arabidopsis thaliana	2016-05-06	SRR1946373	SRS887530	9810	not applicable	not applicable	9810	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
